VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
1,2025-03-17T18:36:00Z,2025-03-17T19:35:00Z,132,234,1,6.8,1,N,2,44.00,0.50,0.50,0.00,0.00,0.30,2.75,48.05
6,2025-03-16T15:54:45Z,2025-03-16T16:01:45Z,239,141,1,2.0,1,N,1,10.00,0.50,0.50,2.81,0.00,0.30,2.75,16.86
1,2025-03-18T13:00:00Z,2025-03-18T13:17:00Z,186,239,6,1.7,1,N,2,13.00,0.00,0.50,0.00,0.00,0.30,2.75,16.55
6,2025-03-30T11:47:45Z,2025-03-30T12:26:45Z,239,142,4,5.1,1,N,1,26.50,0.00,0.50,5.41,0.00,0.30,2.75,35.46
2,2025-03-29T08:40:00Z,2025-03-29T09:19:00Z,107,163,1,4.7,1,N,2,23.00,0.50,0.50,0.00,0.00,0.30,2.75,27.05
2,2025-03-05T19:37:45Z,2025-03-05T19:55:45Z,107,48,1,2.6,1,N,1,13.50,0.50,0.50,4.39,0.00,0.30,2.75,21.94
2,2025-03-05T15:28:15Z,2025-03-05T15:48:15Z,230,186,1,2.5,1,N,1,18.50,1.00,0.50,4.61,0.00,0.30,2.75,27.66
2,2025-03-27T13:28:15Z,2025-03-27T14:00:15Z,186,178,1,5.3,1,N,2,29.50,0.00,0.50,0.00,0.00,0.30,2.75,33.05
1,2025-03-01T08:23:30Z,2025-03-01T09:17:30Z,236,237,1,6.1,1,N,2,28.50,0.50,0.50,0.00,0.00,0.30,2.75,32.55
6,2025-03-01T20:59:15Z,2025-03-01T21:04:15Z,264,186,1,0.9,1,N,1,7.00,0.50,0.50,1.99,0.00,0.30,2.75,13.04
1,2025-03-02T10:54:30Z,2025-03-02T11:33:30Z,170,87,3,11.5,1,N,2,53.50,0.50,0.50,0.00,0.00,0.30,2.75,57.55
1,2025-03-03T08:48:30Z,2025-03-03T09:19:30Z,234,130,1,2.4,1,N,1,19.50,0.50,0.50,4.71,0.00,0.30,2.75,28.26
2,2025-03-06T18:11:00Z,2025-03-06T18:34:00Z,142,127,5,2.0,1,N,2,14.50,0.50,0.50,0.00,0.00,0.30,2.75,18.55
1,2025-03-10T08:08:30Z,2025-03-10T08:42:30Z,132,142,1,3.8,1,N,2,26.00,0.50,0.50,0.00,6.94,0.30,2.75,36.99
6,2025-03-13T07:36:00Z,2025-03-13T08:05:00Z,79,130,1,5.5,1,N,1,21.50,0.50,0.50,3.83,0.00,0.30,2.75,29.38
2,2025-03-05T14:20:00Z,2025-03-05T14:52:00Z,236,48,2,9.4,2,N,1,62.50,0.00,0.50,13.21,0.00,0.30,2.75,79.26
2,2025-03-15T16:44:15Z,2025-03-15T17:14:15Z,230,162,1,3.9,1,N,2,20.00,0.50,0.50,0.00,0.00,0.30,0.00,21.30
1,2025-03-29T16:44:30Z,2025-03-29T17:05:30Z,47,263,5,2.1,1,N,1,12.50,0.50,0.50,2.48,0.00,0.30,2.75,19.03
1,2025-03-28T08:05:45Z,2025-03-28T09:02:45Z,48,230,2,11.7,1,N,1,50.50,0.50,0.50,10.91,0.00,0.30,2.75,65.46
2,2025-03-29T10:43:45Z,2025-03-29T11:01:45Z,14,107,1,2.4,1,N,1,13.50,0.00,0.50,2.56,0.00,0.30,2.75,19.61
2,2025-03-16T08:13:00Z,2025-03-16T08:29:00Z,48,234,1,2.1,1,N,1,13.50,0.50,0.50,3.16,0.00,0.30,2.75,20.71
2,2025-03-26T00:20:00Z,2025-03-26T00:36:00Z,263,234,1,1.8,1,N,1,12.00,0.00,0.50,2.80,0.00,0.30,2.75,18.35
2,2025-03-12T07:11:15Z,2025-03-12T08:06:15Z,133,107,1,6.1,1,N,1,34.00,0.50,0.50,7.61,0.00,0.30,2.75,45.66
2,2025-03-09T13:43:00Z,2025-03-09T14:13:00Z,164,107,1,4.1,1,N,1,19.00,0.00,0.50,3.38,0.00,0.30,2.75,25.93
2,2025-03-15T17:15:45Z,2025-03-15T18:25:45Z,130,141,1,6.2,1,N,1,46.00,0.50,0.50,9.01,0.00,0.30,2.75,59.06
6,2025-03-04T19:36:00Z,2025-03-04T20:15:00Z,100,263,1,7.5,1,N,2,30.50,0.50,0.50,0.00,0.00,0.30,2.75,34.55
1,2025-03-10T09:26:00Z,2025-03-10T09:48:00Z,163,162,1,1.7,1,N,1,15.00,0.50,0.50,2.86,0.00,0.30,2.75,21.91
1,2025-03-13T14:35:00Z,2025-03-13T14:53:00Z,68,138,1,3.1,1,N,1,15.00,1.00,0.50,4.77,6.94,0.30,2.75,31.26
2,2025-03-10T10:20:15Z,2025-03-10T10:54:15Z,263,164,1,4.4,1,N,1,23.50,0.50,0.50,4.13,0.00,0.30,2.75,31.68
2,2025-03-04T16:11:00Z,2025-03-04T16:41:00Z,107,263,6,3.3,5,N,1,28.00,0.50,0.50,6.41,0.00,0.30,2.75,38.46
1,2025-03-16T18:18:15Z,2025-03-16T18:36:15Z,114,141,3,2.7,1,N,1,15.00,0.50,0.50,4.76,0.00,0.30,2.75,23.81
1,2025-03-20T16:26:00Z,2025-03-20T16:58:00Z,130,264,1,5.7,1,N,1,30.00,0.50,0.50,8.51,0.00,0.30,2.75,42.56
1,2025-03-30T08:08:00Z,2025-03-30T08:36:00Z,162,246,1,3.9,1,N,1,20.00,0.50,0.50,0.00,0.00,0.30,0.00,21.30
6,2025-03-02T17:26:30Z,2025-03-02T18:32:30Z,141,107,3,5.5,1,N,1,33.50,0.50,0.50,7.51,0.00,0.30,2.75,45.06
2,2025-03-12T12:59:30Z,2025-03-12T13:22:30Z,100,141,1,5.7,1,N,1,24.00,0.00,0.50,5.51,0.00,0.30,2.75,33.06
2,2025-03-15T20:31:00Z,2025-03-15T20:53:00Z,163,263,1,1.7,1,N,1,15.00,0.50,0.50,3.81,0.00,0.30,2.75,22.86
2,2025-03-19T17:30:45Z,2025-03-19T18:00:45Z,230,162,1,2.3,1,N,1,18.50,0.50,0.50,2.71,0.00,0.30,2.75,25.26
1,2025-03-12T17:37:30Z,2025-03-12T18:06:30Z,239,230,1,3.0,1,N,1,21.50,0.50,0.50,4.60,0.00,0.30,2.75,30.15
2,2025-03-30T17:00:45Z,2025-03-30T17:28:45Z,230,170,2,3.9,1,N,1,21.50,0.50,0.50,4.60,0.00,0.30,2.75,30.15
2,2025-03-08T09:47:00Z,2025-03-08T10:00:00Z,107,163,2,2.2,1,N,1,12.00,0.50,0.50,2.89,0.00,0.30,2.75,18.94
2,2025-03-19T14:06:30Z,2025-03-19T14:32:30Z,48,68,1,4.9,1,N,1,26.00,0.50,0.50,5.41,0.00,0.30,2.75,35.46
6,2025-03-19T19:39:15Z,2025-03-19T19:49:15Z,48,114,1,0.7,1,N,1,7.50,0.50,0.50,2.20,0.00,0.30,0.00,11.00
2,2025-03-16T00:57:30Z,2025-03-16T01:19:30Z,227,138,1,4.1,1,N,1,19.50,0.00,0.50,3.46,0.00,0.30,2.75,26.51
1,2025-03-20T08:43:00Z,2025-03-20T09:31:00Z,170,243,1,8.7,1,N,1,44.50,0.50,0.50,5.83,0.00,0.30,2.75,54.38
1,2025-03-11T18:53:45Z,2025-03-11T19:28:45Z,29,182,1,4.7,1,N,2,25.50,0.50,0.50,0.00,0.00,0.30,0.00,26.80
1,2025-03-09T10:23:00Z,2025-03-09T10:40:00Z,79,163,2,2.2,1,N,1,14.50,1.00,0.50,3.43,0.00,0.30,2.75,22.48
1,2025-03-23T22:45:15Z,2025-03-23T23:09:15Z,68,164,6,5.8,1,N,1,22.50,0.00,0.50,3.13,0.00,0.30,2.75,29.18
1,2025-03-08T11:34:45Z,2025-03-08T11:43:45Z,264,130,1,0.9,1,N,1,8.00,0.00,0.50,1.73,0.00,0.30,2.75,13.28
2,2025-03-22T22:16:00Z,2025-03-22T22:35:00Z,264,79,4,2.8,1,N,1,17.00,0.00,0.50,3.08,0.00,0.30,2.75,23.63
6,2025-03-03T18:36:00Z,2025-03-03T19:54:00Z,246,161,2,12.9,1,N,2,72.00,0.50,0.50,0.00,0.00,0.30,2.75,76.05
2,2025-03-21T16:29:30Z,2025-03-21T17:24:30Z,107,10,2,10.1,3,N,2,67.50,0.50,0.50,0.00,0.00,0.30,2.75,71.55
2,2025-03-07T18:36:00Z,2025-03-07T19:12:00Z,141,107,2,2.0,1,N,1,16.50,0.50,0.50,5.14,0.00,0.30,2.75,25.69
1,2025-03-08T21:13:00Z,2025-03-08T22:33:00Z,130,107,3,13.6,3,N,1,90.50,0.00,0.50,20.21,7.00,0.30,2.75,121.26
2,2025-03-04T07:13:00Z,2025-03-04T07:28:00Z,142,186,2,3.7,1,N,4,19.00,0.50,0.50,0.00,0.00,0.30,2.75,23.05
2,2025-03-12T22:53:00Z,2025-03-12T23:25:00Z,230,9,3,7.7,1,N,4,29.50,0.00,0.50,0.00,0.00,0.30,2.75,33.05
1,2025-03-05T07:30:00Z,2025-03-05T09:30:00Z,239,78,2,16.0,1,N,1,74.50,0.50,0.50,17.10,6.94,0.30,2.75,102.59
1,2025-03-09T17:01:00Z,2025-03-09T17:48:00Z,230,130,3,4.0,1,N,2,26.00,0.50,0.50,0.00,0.00,0.30,2.75,30.05
1,2025-03-14T20:34:15Z,2025-03-14T20:49:15Z,66,68,1,2.6,1,N,1,16.50,0.50,0.50,3.08,0.00,0.30,2.75,23.63
2,2025-03-05T19:09:00Z,2025-03-05T19:29:00Z,163,138,2,1.8,1,N,1,13.50,0.50,0.50,2.63,0.00,0.30,2.75,20.18
2,2025-03-05T16:59:00Z,2025-03-05T17:34:00Z,114,264,2,2.4,1,N,2,20.50,0.50,0.50,0.00,0.00,0.30,0.00,21.80
2,2025-03-13T13:13:15Z,2025-03-13T13:24:15Z,173,96,1,0.9,1,N,1,9.00,0.00,0.50,1.76,0.00,0.30,0.00,11.56
1,2025-03-03T19:27:45Z,2025-03-03T19:40:45Z,132,186,1,2.6,1,N,3,14.00,0.50,0.50,0.00,12.50,0.30,0.00,27.80
2,2025-03-07T07:43:00Z,2025-03-07T08:14:00Z,79,264,1,4.2,1,N,1,23.00,0.50,0.50,5.41,0.00,0.30,2.75,32.46
1,2025-03-08T19:48:45Z,2025-03-08T20:03:45Z,206,79,4,3.7,1,N,2,17.50,0.50,0.50,0.00,0.00,0.30,0.00,18.80
2,2025-03-20T16:04:00Z,2025-03-20T16:48:00Z,125,239,1,5.0,1,N,1,30.50,0.50,0.50,4.15,0.00,0.30,2.75,38.70
1,2025-03-24T16:43:00Z,2025-03-24T17:22:00Z,79,114,1,4.5,1,N,1,24.50,0.50,0.50,5.71,0.00,0.30,2.75,34.26
2,2025-03-24T11:17:00Z,2025-03-24T11:41:00Z,250,162,3,4.0,1,N,1,22.00,0.50,0.50,5.21,0.00,0.30,2.75,31.26
2,2025-03-14T13:40:00Z,2025-03-14T13:56:00Z,234,163,1,2.2,1,N,1,13.50,0.50,0.50,3.51,0.00,0.30,2.75,21.06
2,2025-03-13T16:55:45Z,2025-03-13T17:11:45Z,141,123,1,2.4,1,N,2,14.50,0.50,0.50,0.00,0.00,0.30,2.75,18.55
1,2025-03-28T14:55:30Z,2025-03-28T15:24:30Z,111,236,1,4.8,1,N,2,21.50,0.50,0.50,0.00,0.00,0.30,2.75,25.55
2,2025-03-22T11:15:00Z,2025-03-22T11:48:00Z,161,68,1,7.3,1,N,4,30.50,0.00,0.50,0.00,0.00,0.30,2.75,34.05
1,2025-03-18T18:53:00Z,2025-03-18T20:15:00Z,114,230,1,14.1,2,N,1,52.50,0.50,0.50,10.18,0.00,0.30,2.75,66.73
2,2025-03-21T16:48:30Z,2025-03-21T17:04:30Z,138,163,1,2.1,1,N,1,15.00,0.50,0.50,4.68,6.94,0.30,2.75,30.67
2,2025-03-03T11:14:15Z,2025-03-03T11:42:15Z,132,126,1,8.1,1,N,4,35.00,0.50,0.50,0.00,0.00,0.30,2.75,39.05
2,2025-03-18T15:36:00Z,2025-03-18T16:14:00Z,134,186,3,6.1,1,N,1,33.00,0.00,0.50,4.06,0.00,0.30,0.00,37.86
2,2025-03-28T19:44:00Z,2025-03-28T20:41:00Z,68,264,1,6.2,1,Y,2,35.50,0.50,0.50,0.00,0.00,0.30,2.75,39.55
2,2025-03-27T05:39:15Z,2025-03-27T07:45:15Z,237,245,1,17.5,3,N,1,103.50,1.00,0.50,20.70,6.94,0.30,2.75,135.69
1,2025-03-23T18:08:15Z,2025-03-23T18:42:15Z,79,74,1,7.8,1,N,1,38.00,0.50,0.50,0.00,0.00,0.30,2.75,42.05
1,2025-03-14T18:46:00Z,2025-03-14T20:58:00Z,48,170,1,19.5,1,N,1,82.00,0.50,0.50,17.21,0.00,0.30,2.75,103.26
1,2025-03-29T09:05:00Z,2025-03-29T09:54:00Z,141,236,1,4.7,1,N,1,25.00,0.50,0.50,5.81,0.00,0.30,2.75,34.86
6,2025-03-19T16:54:00Z,2025-03-19T17:40:00Z,138,192,1,8.2,1,N,1,38.50,0.50,0.50,7.66,0.00,0.30,2.75,50.21
2,2025-03-31T19:07:00Z,2025-03-31T20:14:00Z,161,107,1,11.1,1,N,1,52.00,0.50,0.50,8.41,0.00,0.30,2.75,64.46
1,2025-03-27T14:50:15Z,2025-03-27T16:42:15Z,263,51,1,27.3,5,N,1,178.50,0.00,0.50,36.41,0.00,0.30,2.75,218.46
2,2025-03-10T21:27:15Z,2025-03-10T22:22:15Z,164,264,1,14.4,1,N,1,57.00,0.00,0.50,12.16,7.00,0.30,2.75,79.71
1,2025-03-21T10:03:30Z,2025-03-21T10:34:30Z,223,79,5,8.5,1,N,1,33.50,0.00,0.50,5.56,0.00,0.30,2.75,42.61
2,2025-03-23T08:13:30Z,2025-03-23T11:07:30Z,3,170,1,19.7,2,N,1,67.50,0.50,0.50,12.88,0.00,0.30,2.75,84.43
2,2025-03-28T20:19:00Z,2025-03-28T21:23:00Z,194,161,2,16.4,2,N,1,68.00,0.50,0.50,11.85,6.94,0.30,2.75,90.84
1,2025-03-21T07:10:15Z,2025-03-21T07:27:15Z,132,68,1,0.7,1,N,2,8.50,0.50,0.50,0.00,6.94,0.30,2.75,19.49
2,2025-03-07T07:02:15Z,2025-03-07T07:27:15Z,142,107,1,2.2,1,N,1,18.50,0.50,0.50,4.51,0.00,0.30,2.75,27.06
2,2025-03-02T16:09:00Z,2025-03-02T16:36:00Z,230,164,1,3.9,1,N,1,19.00,0.50,0.50,4.15,0.00,0.30,2.75,27.20
6,2025-03-10T16:09:30Z,2025-03-10T16:41:30Z,239,170,1,3.3,1,N,1,23.50,0.50,0.50,3.31,0.00,0.30,2.75,30.86
2,2025-03-08T18:02:30Z,2025-03-08T18:51:30Z,138,246,1,7.0,1,N,1,37.50,0.50,0.50,8.31,0.00,0.30,2.75,49.86
1,2025-03-08T07:40:45Z,2025-03-08T08:00:45Z,264,237,5,3.3,99,N,2,18.00,0.50,0.50,0.00,0.00,0.30,2.75,22.05
6,2025-03-14T14:28:15Z,2025-03-14T15:32:15Z,162,161,1,16.7,1,N,1,66.50,0.50,0.50,10.58,0.00,0.30,2.75,81.13
2,2025-03-13T07:06:30Z,2025-03-13T07:21:30Z,161,239,1,1.0,1,N,2,11.00,0.50,0.50,0.00,0.00,0.30,2.75,15.05
2,2025-03-25T07:25:30Z,2025-03-25T08:04:30Z,48,263,1,6.2,1,N,1,24.50,0.50,0.50,0.00,0.00,0.30,2.75,28.55
1,2025-03-28T06:59:00Z,2025-03-28T07:09:00Z,229,132,1,2.3,1,N,2,13.00,0.50,0.50,0.00,7.00,0.30,2.75,24.05
2,2025-03-14T07:35:45Z,2025-03-14T08:11:45Z,140,50,6,5.4,1,N,2,26.50,0.50,0.50,0.00,0.00,0.30,2.75,30.55
2,2025-03-30T13:36:00Z,2025-03-30T13:52:00Z,142,36,1,1.5,1,N,1,12.00,1.00,0.50,2.98,0.00,0.30,2.75,19.53
2,2025-03-10T18:50:00Z,2025-03-10T19:25:00Z,187,99,6,8.9,1,N,1,36.00,0.50,0.50,7.46,0.00,0.30,0.00,44.76
1,2025-03-09T13:27:00Z,2025-03-09T13:33:00Z,140,6,2,1.0,1,N,1,8.00,0.00,0.50,2.31,0.00,0.30,2.75,13.86
1,2025-03-26T13:45:00Z,2025-03-26T14:20:00Z,246,44,1,5.7,1,N,1,28.00,0.00,0.50,6.31,0.00,0.30,2.75,37.86
1,2025-03-24T19:55:30Z,2025-03-24T20:54:30Z,138,141,1,9.3,4,N,3,66.50,0.50,0.50,0.00,6.94,0.30,2.75,77.49
6,2025-03-07T14:12:45Z,2025-03-07T14:33:45Z,32,79,1,2.6,1,N,1,17.50,0.00,0.50,3.16,0.00,0.30,2.75,24.21
1,2025-03-08T07:40:30Z,2025-03-08T09:13:30Z,162,114,1,15.3,1,N,1,80.50,0.50,0.50,16.47,6.94,0.30,2.75,107.96
1,2025-03-22T18:45:15Z,2025-03-22T19:29:15Z,138,142,2,5.1,1,N,1,27.00,0.50,0.50,6.21,0.00,0.30,2.75,37.26
2,2025-03-08T16:02:45Z,2025-03-08T16:41:45Z,238,140,1,5.9,1,N,2,32.50,0.50,0.50,0.00,0.00,0.30,2.75,36.55
2,2025-03-12T00:50:45Z,2025-03-12T01:53:45Z,163,236,1,19.6,3,N,1,101.00,0.00,0.50,20.91,0.00,0.30,2.75,125.46
6,2025-03-16T22:03:00Z,2025-03-16T22:19:00Z,48,234,1,3.0,1,N,1,16.00,0.00,0.50,3.52,0.00,0.30,2.75,23.07
2,2025-03-11T18:51:45Z,2025-03-11T20:30:45Z,161,120,1,17.7,5,N,1,139.00,0.50,0.50,30.56,12.50,0.30,0.00,183.36
2,2025-03-19T22:14:45Z,2025-03-19T23:14:45Z,79,197,1,8.1,1,N,1,48.50,1.00,0.50,9.55,0.00,0.30,2.75,62.60
2,2025-03-25T08:49:00Z,2025-03-25T09:15:00Z,186,248,1,5.3,1,N,1,26.50,0.50,0.50,4.58,0.00,0.30,2.75,35.13
2,2025-03-30T16:07:00Z,2025-03-30T16:29:00Z,234,236,2,2.9,1,N,2,16.50,0.50,0.50,0.00,0.00,0.30,2.75,20.55
1,2025-03-05T13:24:30Z,2025-03-05T13:58:30Z,107,239,1,4.4,1,N,2,24.00,0.00,0.50,0.00,0.00,0.30,2.75,27.55
2,2025-03-13T15:40:15Z,2025-03-13T16:17:15Z,100,237,1,5.1,1,N,2,25.50,1.00,0.50,0.00,0.00,0.30,2.75,30.05
1,2025-03-25T12:22:00Z,2025-03-25T12:48:00Z,264,140,1,4.1,1,N,1,25.50,0.00,0.50,5.81,0.00,0.30,2.75,34.86
1,2025-03-01T05:53:45Z,2025-03-01T07:09:45Z,257,230,1,9.2,1,N,1,52.50,0.00,0.50,0.00,0.00,0.30,2.75,56.05
2,2025-03-19T03:14:30Z,2025-03-19T03:40:30Z,204,68,1,4.6,1,N,2,27.00,0.00,0.50,0.00,0.00,0.30,2.75,30.55
1,2025-03-29T09:07:45Z,2025-03-29T10:10:45Z,239,230,1,14.5,1,N,1,72.00,0.50,0.50,16.61,7.00,0.30,2.75,99.66
1,2025-03-12T14:41:45Z,2025-03-12T15:00:45Z,239,106,3,3.9,1,N,1,20.00,1.00,0.50,4.42,0.00,0.30,2.75,28.97
1,2025-03-26T23:54:00Z,2025-03-27T00:05:00Z,163,156,1,3.1,1,N,1,15.00,1.00,0.50,2.93,0.00,0.30,2.75,22.48
2,2025-03-09T13:01:00Z,2025-03-09T14:17:00Z,105,114,3,9.1,1,N,1,42.00,0.00,0.50,9.11,0.00,0.30,2.75,54.66
1,2025-03-19T17:17:00Z,2025-03-19T17:48:00Z,230,48,1,3.4,1,N,1,24.50,0.50,0.50,5.71,0.00,0.30,2.75,34.26
1,2025-03-24T14:51:00Z,2025-03-24T16:21:00Z,114,100,1,21.3,2,N,1,71.50,0.00,0.50,13.51,0.00,0.30,2.75,88.56
2,2025-03-16T15:23:45Z,2025-03-16T15:35:45Z,100,246,2,1.2,1,N,1,10.50,0.00,0.50,1.69,0.00,0.30,2.75,15.74
2,2025-03-30T11:29:15Z,2025-03-30T11:57:15Z,75,68,3,6.9,1,N,1,37.00,0.50,0.50,8.21,0.00,0.30,2.75,49.26
1,2025-03-29T07:32:30Z,2025-03-29T07:59:30Z,162,264,1,3.1,1,N,2,19.50,0.50,0.50,0.00,0.00,0.30,2.75,23.55
2,2025-03-19T11:26:45Z,2025-03-19T11:43:45Z,97,264,1,3.6,1,N,1,19.00,0.00,0.50,5.64,0.00,0.30,2.75,28.19
1,2025-03-07T02:01:00Z,2025-03-07T02:23:00Z,217,207,1,2.9,1,N,1,19.50,0.00,0.50,3.65,0.00,0.30,0.00,23.95
1,2025-03-02T14:22:00Z,2025-03-02T14:57:00Z,100,186,1,9.4,1,N,2,33.50,0.00,0.50,0.00,0.00,0.30,2.75,37.05
2,2025-03-27T18:59:00Z,2025-03-27T19:28:00Z,263,246,2,2.3,1,N,4,20.50,0.50,0.50,0.00,0.00,0.30,2.75,24.55
2,2025-03-17T08:17:45Z,2025-03-17T08:39:45Z,79,246,2,2.9,1,N,2,17.50,0.50,0.50,0.00,0.00,0.30,2.75,21.55
2,2025-03-16T09:24:45Z,2025-03-16T09:45:45Z,138,48,4,2.2,1,N,1,15.00,0.50,0.50,2.93,0.00,0.30,0.00,19.23
2,2025-03-12T19:27:00Z,2025-03-12T19:55:00Z,234,142,3,3.0,1,N,1,16.00,0.50,0.50,3.61,0.00,0.30,2.75,23.66
2,2025-03-15T17:34:00Z,2025-03-15T17:50:00Z,237,140,1,1.6,5,N,1,16.50,0.50,0.50,3.70,0.00,0.30,2.75,24.25
2,2025-03-10T20:08:00Z,2025-03-10T20:27:00Z,141,68,3,5.3,1,N,1,21.50,0.50,0.50,0.00,0.00,0.30,2.75,25.55
1,2025-03-17T23:04:30Z,2025-03-17T23:15:30Z,209,234,1,1.8,1,N,1,11.50,0.00,0.50,2.26,0.00,0.30,2.75,17.31
2,2025-03-30T07:39:30Z,2025-03-30T07:53:30Z,263,107,1,1.3,1,N,1,12.00,0.50,0.50,2.89,0.00,0.30,2.75,18.94
2,2025-03-11T21:54:15Z,2025-03-11T22:37:15Z,71,142,1,8.9,2,N,1,72.00,0.00,0.50,15.11,0.00,0.30,2.75,90.66
1,2025-03-11T21:36:00Z,2025-03-11T21:52:00Z,234,161,1,1.9,1,N,1,13.50,0.00,0.50,3.41,0.00,0.30,2.75,20.46
2,2025-03-29T10:15:00Z,2025-03-29T11:03:00Z,230,163,1,9.4,1,N,2,35.00,0.00,0.50,0.00,0.00,0.30,2.75,38.55
2,2025-03-13T00:12:00Z,2025-03-13T00:50:00Z,161,234,1,5.1,99,N,1,19.00,0.00,0.50,0.00,0.00,0.30,0.00,19.80
1,2025-03-03T09:35:30Z,2025-03-03T10:51:30Z,31,170,2,11.1,2,N,1,60.00,0.50,0.50,0.00,0.00,0.30,2.75,64.05
2,2025-03-19T10:14:00Z,2025-03-19T10:49:00Z,130,163,2,5.7,1,N,1,28.00,0.50,0.50,4.39,0.00,0.30,0.00,33.69
2,2025-03-01T09:19:15Z,2025-03-01T09:55:15Z,132,140,1,5.9,1,N,1,31.00,0.50,0.50,7.56,6.94,0.30,2.75,49.55
2,2025-03-11T01:32:30Z,2025-03-11T01:47:30Z,194,230,1,2.4,1,N,1,12.50,0.00,0.50,0.00,0.00,0.30,2.75,16.05
1,2025-03-30T16:41:45Z,2025-03-30T16:56:45Z,234,163,2,3.1,1,N,1,15.50,0.50,0.50,3.52,0.00,0.30,2.75,23.07
1,2025-03-07T19:24:00Z,2025-03-07T19:35:00Z,163,164,1,1.9,1,N,1,10.00,0.50,0.50,2.53,0.00,0.30,2.75,16.58
1,2025-03-19T17:50:45Z,2025-03-19T19:00:45Z,161,142,1,9.7,3,N,2,59.50,0.50,0.50,0.00,0.00,0.30,0.00,60.80
2,2025-03-08T19:20:00Z,2025-03-08T19:44:00Z,237,140,1,1.8,1,N,1,15.50,0.50,0.50,2.35,0.00,0.30,2.75,21.90
1,2025-03-20T18:04:15Z,2025-03-20T18:35:15Z,130,79,1,3.5,1,N,1,22.50,0.50,0.50,6.64,0.00,0.30,2.75,33.19
2,2025-03-06T15:31:00Z,2025-03-06T15:50:00Z,234,164,1,3.1,1,N,1,17.50,0.00,0.50,4.21,0.00,0.30,2.75,25.26
2,2025-03-24T07:50:00Z,2025-03-24T08:43:00Z,132,161,1,8.7,2,N,2,59.00,0.50,0.50,0.00,0.00,0.30,2.75,63.05
1,2025-03-13T20:55:15Z,2025-03-13T21:02:15Z,246,170,1,1.0,1,N,1,7.50,0.50,0.50,2.08,0.00,0.30,2.75,13.63
1,2025-03-26T16:22:30Z,2025-03-26T17:00:30Z,234,237,1,5.8,1,N,1,30.00,0.50,0.50,6.81,0.00,0.30,2.75,40.86
1,2025-03-24T18:17:00Z,2025-03-24T18:37:00Z,164,140,4,1.7,1,N,1,12.50,0.50,0.50,0.00,0.00,0.30,0.00,13.80
2,2025-03-03T07:02:00Z,2025-03-03T07:38:00Z,141,246,2,6.5,1,N,2,36.00,0.50,0.50,0.00,0.00,0.30,2.75,40.05
2,2025-03-29T19:21:45Z,2025-03-29T19:52:45Z,264,162,1,3.8,1,N,2,24.50,0.50,0.50,0.00,0.00,0.30,2.75,28.55
2,2025-03-28T09:52:00Z,2025-03-28T10:08:00Z,141,79,3,2.1,1,N,3,12.50,0.50,0.50,0.00,0.00,0.30,0.00,13.80
2,2025-03-03T18:59:00Z,2025-03-03T19:40:00Z,61,48,2,8.9,1,N,1,42.50,0.50,0.50,5.59,0.00,0.30,2.75,52.14
2,2025-03-06T16:37:15Z,2025-03-06T16:54:15Z,142,78,1,2.5,1,N,2,15.50,0.50,0.50,0.00,0.00,0.30,2.75,19.55
1,2025-03-02T08:19:00Z,2025-03-02T08:35:00Z,88,252,6,1.3,1,N,1,9.00,0.50,0.50,1.85,0.00,0.30,0.00,12.15
2,2025-03-09T07:49:45Z,2025-03-09T08:09:45Z,239,264,1,1.3,1,N,1,13.50,0.50,0.50,3.51,0.00,0.30,2.75,21.06
1,2025-03-22T11:15:15Z,2025-03-22T11:42:15Z,246,130,1,6.3,1,N,1,26.50,1.00,0.50,5.59,0.00,0.30,2.75,36.64
2,2025-03-30T18:57:15Z,2025-03-30T19:15:15Z,130,48,1,1.1,1,N,1,12.00,0.50,0.50,2.89,0.00,0.30,2.75,18.94
1,2025-03-31T21:36:45Z,2025-03-31T21:52:45Z,172,140,3,1.9,1,N,1,13.00,0.50,0.50,3.41,0.00,0.30,2.75,20.46
1,2025-03-26T16:21:00Z,2025-03-26T18:16:00Z,130,163,2,21.9,4,N,1,138.50,0.50,0.50,28.51,0.00,0.30,2.75,171.06
1,2025-03-18T10:48:15Z,2025-03-18T11:05:15Z,234,119,1,2.5,1,N,1,16.50,0.00,0.50,0.00,0.00,0.30,2.75,20.05
1,2025-03-08T04:52:15Z,2025-03-08T05:12:15Z,68,9,1,4.0,1,N,1,19.50,0.00,0.50,3.04,0.00,0.30,0.00,23.34
2,2025-03-22T15:49:00Z,2025-03-22T16:04:00Z,236,142,4,3.0,1,N,2,18.50,0.00,0.50,0.00,0.00,0.30,2.75,22.05
1,2025-03-09T13:57:15Z,2025-03-09T14:11:15Z,68,142,1,1.0,1,N,2,9.00,0.00,0.50,0.00,0.00,0.30,2.75,12.55
2,2025-03-25T19:34:15Z,2025-03-25T20:32:15Z,239,161,1,4.1,1,N,2,27.00,0.50,0.50,0.00,0.00,0.30,2.75,31.05
2,2025-03-05T11:33:45Z,2025-03-05T12:16:45Z,222,79,1,10.3,2,N,1,65.50,0.00,0.50,13.26,0.00,0.30,0.00,79.56
