VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
2,2025-03-01T01:00:16Z,2025-03-01T01:11:16Z,100,236,1,2.95,1,N,1,13.13,0.0,0.5,4.54,0.0,0.3,2.75,21.22
6,2025-03-06T07:13:35Z,2025-03-06T07:36:35Z,130,236,3,3.34,1,N,1,12.49,0.5,0.5,0.0,0.0,0.3,2.75,16.54
7,2025-03-31T17:01:51Z,2025-03-31T17:11:51Z,142,140,2,1.82,1,N,1,7.57,1.0,0.5,3.26,0.0,0.3,2.75,15.38
7,2025-03-14T04:43:48Z,2025-03-14T04:54:48Z,236,236,1,4.23,1,N,2,12.75,0.0,0.5,0.0,0.0,0.3,2.75,16.3
1,2025-03-23T13:22:53Z,2025-03-23T14:04:53Z,142,236,1,14.49,1,Y,2,42.9,0.0,0.5,0.0,0.0,0.3,2.75,46.45
2,2025-03-16T02:21:42Z,2025-03-16T03:15:42Z,142,236,2,8.78,1,N,1,26.08,0.0,0.5,5.76,0.0,0.3,2.75,35.39
6,2025-03-03T19:23:06Z,2025-03-03T20:08:06Z,100,236,2,7.26,1,N,1,19.47,0.0,0.5,3.27,0.0,0.3,2.75,26.29
2,2025-03-06T17:14:48Z,2025-03-06T17:32:48Z,142,140,4,2.38,1,N,1,12.15,0.0,0.5,2.25,0.0,0.3,2.75,17.95
2,2025-03-24T14:15:27Z,2025-03-24T14:23:27Z,142,236,2,1.47,1,N,1,5.65,0.0,0.5,2.78,0.0,0.3,2.75,11.98
7,2025-03-03T22:20:57Z,2025-03-03T22:27:57Z,148,236,2,1.53,1,N,1,6.66,0.5,0.5,1.3,0.0,0.3,2.75,12.01
2,2025-03-19T10:23:41Z,2025-03-19T10:45:41Z,148,236,2,5.32,1,N,1,14.06,0.0,0.5,2.21,0.0,0.3,2.75,19.82
6,2025-03-11T18:55:18Z,2025-03-11T19:11:18Z,142,140,2,2.64,1,N,2,9.19,0.5,0.5,0.0,0.0,0.3,2.75,13.24
2,2025-03-12T11:30:03Z,2025-03-12T11:39:03Z,148,236,4,1.22,1,N,1,8.37,0.0,0.5,3.49,0.0,0.3,2.75,15.41
2,2025-03-30T12:30:02Z,2025-03-30T13:08:02Z,100,236,3,5.62,2,N,1,23.82,0.5,0.5,5.6,0.0,0.3,2.75,33.47
1,2025-03-19T18:48:57Z,2025-03-19T19:11:57Z,130,236,2,4.01,1,N,2,14.08,0.0,0.5,0.0,0.0,0.3,2.75,17.63
7,2025-03-20T01:39:39Z,2025-03-20T01:58:39Z,142,236,5,5.69,1,N,1,17.4,0.5,0.5,4.61,0.0,0.3,2.75,26.06
2,2025-03-11T20:39:55Z,2025-03-11T21:01:55Z,148,236,1,5.42,1,N,1,17.96,0.0,0.5,2.32,0.0,0.3,2.75,23.83
2,2025-03-12T19:46:09Z,2025-03-12T20:10:09Z,130,236,2,5.27,1,N,1,18.5,0.5,0.5,2.41,0.0,0.3,2.75,24.96
6,2025-03-22T06:12:48Z,2025-03-22T07:01:48Z,142,236,3,8.98,1,N,1,24.7,0.0,0.5,8.56,0.0,0.3,2.75,36.81
2,2025-03-02T04:56:58Z,2025-03-02T05:07:58Z,148,236,2,2.13,1,N,1,9.36,0.0,0.5,2.63,0.0,0.3,2.75,15.54
1,2025-03-08T08:33:09Z,2025-03-08T08:57:09Z,142,140,4,5.6,1,N,1,19.93,0.5,0.5,4.27,0.0,0.3,2.75,28.25
1,2025-03-19T14:36:11Z,2025-03-19T14:45:11Z,142,140,2,1.69,2,N,1,11.03,0.5,0.5,2.36,0.0,0.3,2.75,17.44
2,2025-03-20T07:54:39Z,2025-03-20T08:19:39Z,142,236,1,4.11,1,N,1,14.26,0.0,0.5,3.01,0.0,0.3,2.75,20.82
2,2025-03-03T20:38:22Z,2025-03-03T20:41:22Z,142,236,3,0.75,1,N,1,3.61,0.0,0.5,0.89,0.0,0.3,2.75,8.05
2,2025-03-25T10:08:34Z,2025-03-25T10:20:34Z,142,140,2,2.08,1,N,1,9.31,0.0,0.5,2.66,0.0,0.3,2.75,15.52
1,2025-03-17T19:39:10Z,2025-03-17T20:05:10Z,236,140,1,5.53,1,N,1,21.42,0.0,0.5,3.31,0.0,0.3,2.75,28.28
2,2025-03-08T08:51:32Z,2025-03-08T08:58:32Z,142,236,5,1.72,1,N,2,10.54,0.5,0.5,0.0,0.0,0.3,2.75,14.59
7,2025-03-24T07:27:04Z,2025-03-24T07:37:04Z,236,236,2,2.27,1,N,2,8.09,1.0,0.5,0.0,0.0,0.3,2.75,12.64
7,2025-03-31T17:12:45Z,2025-03-31T17:54:45Z,142,236,1,7.31,1,N,2,22.35,0.0,0.5,0.0,0.0,0.3,2.75,25.9
2,2025-03-14T03:08:50Z,2025-03-14T03:26:50Z,130,236,1,5.85,1,N,1,21.82,0.0,0.5,3.8,0.0,0.3,2.75,29.17
1,2025-03-09T18:53:01Z,2025-03-09T19:06:01Z,142,140,5,1.95,1,N,1,9.55,0.0,0.5,2.77,0.0,0.3,2.75,15.87
6,2025-03-10T06:45:43Z,2025-03-10T06:58:43Z,142,236,6,2.96,1,N,1,12.29,0.5,0.5,4.55,0.0,0.3,2.75,20.89
2,2025-03-19T08:53:49Z,2025-03-19T09:27:49Z,236,236,1,4.6,2,N,1,15.53,0.0,0.5,5.07,0.0,0.3,2.75,24.15
2,2025-03-02T11:15:13Z,2025-03-02T11:38:13Z,236,236,1,4.46,1,N,1,17.09,0.0,0.5,0.0,0.0,0.3,2.75,20.64
2,2025-03-15T23:40:16Z,2025-03-15T23:43:16Z,142,236,1,1.25,1,N,1,5.88,0.0,0.5,1.55,0.0,0.3,2.75,10.98
2,2025-03-01T18:26:05Z,2025-03-01T18:34:05Z,142,236,2,1.36,3,N,1,13.21,0.5,0.5,1.04,0.0,0.3,2.75,18.3
2,2025-03-02T04:42:13Z,2025-03-02T04:59:13Z,100,140,1,4.88,1,N,1,15.01,1.0,0.5,4.36,0.0,0.3,2.75,23.92
2,2025-03-14T07:56:23Z,2025-03-14T08:21:23Z,236,140,1,3.48,1,N,1,15.87,0.0,0.5,4.48,0.0,0.3,2.75,23.9
2,2025-03-24T02:39:44Z,2025-03-24T02:54:44Z,142,140,1,2.22,1,N,2,7.16,0.0,0.5,0.0,0.0,0.3,2.75,10.71
7,2025-03-28T09:12:31Z,2025-03-28T09:43:31Z,148,140,1,5.39,2,N,1,25.23,0.0,0.5,5.16,0.0,0.3,2.75,33.94
2,2025-03-03T17:12:02Z,2025-03-03T17:49:02Z,142,236,1,7.18,1,N,1,22.8,0.0,0.5,7.05,0.0,0.3,2.75,33.4
2,2025-03-08T13:34:57Z,2025-03-08T14:03:57Z,130,140,1,9.16,3,N,2,33.86,0.0,0.5,0.0,0.0,0.3,2.75,37.41
7,2025-03-14T01:42:58Z,2025-03-14T02:08:58Z,236,140,3,7.05,1,N,1,20.62,0.5,0.5,3.37,0.0,0.3,2.75,28.04
2,2025-03-18T19:05:50Z,2025-03-18T19:14:50Z,236,236,4,1.35,1,N,1,5.67,0.5,0.5,1.8,0.0,0.3,2.75,11.52
2,2025-03-31T14:21:55Z,2025-03-31T14:43:55Z,142,236,1,4.82,1,N,1,15.85,0.0,0.5,1.88,0.0,0.3,2.75,21.28
2,2025-03-22T05:07:24Z,2025-03-22T05:39:24Z,148,236,4,8.29,1,N,1,26.07,0.0,0.5,4.99,0.0,0.3,2.75,34.61
2,2025-03-17T16:32:25Z,2025-03-17T16:57:25Z,236,236,1,3.8,1,Y,1,14.53,0.0,0.5,2.61,0.0,0.3,2.75,20.69
2,2025-03-02T21:15:26Z,2025-03-02T21:31:26Z,236,140,4,2.42,1,N,2,9.24,0.5,0.5,0.0,0.0,0.3,2.75,13.29
1,2025-03-03T12:07:33Z,2025-03-03T12:21:33Z,100,140,4,3.28,1,N,1,13.1,0.5,0.5,3.78,0.0,0.3,2.75,20.93
2,2025-03-05T17:54:24Z,2025-03-05T17:58:24Z,142,236,1,0.85,1,N,1,7.7,0.0,0.5,1.7,0.0,0.3,2.75,12.95
2,2025-03-21T11:37:37Z,2025-03-21T12:30:37Z,142,140,1,10.06,1,N,1,32.78,0.5,0.5,9.64,0.0,0.3,2.75,46.47
1,2025-03-11T06:28:11Z,2025-03-11T08:12:11Z,236,236,1,15.19,1,N,1,46.03,1.0,0.5,2.99,0.0,0.3,2.75,53.57
2,2025-03-08T11:15:41Z,2025-03-08T11:59:41Z,236,236,3,11.59,2,N,1,39.37,0.5,0.5,9.46,0.0,0.3,2.75,52.88
1,2025-03-21T18:32:57Z,2025-03-21T19:06:57Z,236,236,1,4.92,1,N,1,14.41,0.0,0.5,0.0,0.0,0.3,2.75,17.96
2,2025-03-26T06:37:56Z,2025-03-26T06:47:56Z,142,140,4,2.22,1,N,2,9.52,0.0,0.5,0.0,0.0,0.3,2.75,13.07
2,2025-03-14T14:38:31Z,2025-03-14T15:45:31Z,130,236,1,14.0,2,N,1,42.83,0.5,0.5,7.98,0.0,0.3,2.75,54.86
7,2025-03-28T08:05:54Z,2025-03-28T08:56:54Z,142,140,2,9.45,1,N,1,31.02,0.0,0.5,9.03,0.0,0.3,2.75,43.6
6,2025-03-23T18:14:28Z,2025-03-23T18:39:28Z,100,140,1,3.48,2,N,1,16.65,0.0,0.5,3.45,0.0,0.3,2.75,23.65
2,2025-03-23T04:54:08Z,2025-03-23T05:06:08Z,142,236,4,2.43,1,N,1,11.94,0.5,0.5,0.0,0.0,0.3,2.75,15.99
6,2025-03-27T21:29:34Z,2025-03-27T21:47:34Z,142,236,1,4.4,1,N,2,17.45,0.5,0.5,0.0,0.0,0.3,2.75,21.5
2,2025-03-06T16:45:11Z,2025-03-06T17:09:11Z,142,236,2,4.33,1,N,1,15.79,0.5,0.5,2.15,0.0,0.3,2.75,21.99
2,2025-03-24T12:13:44Z,2025-03-24T12:21:44Z,142,140,3,1.62,1,N,1,6.1,0.5,0.5,1.94,0.0,0.3,2.75,12.09
7,2025-03-30T16:33:22Z,2025-03-30T16:52:22Z,236,236,2,3.62,2,Y,1,11.97,0.0,0.5,1.87,0.0,0.3,2.75,17.39
1,2025-03-31T18:13:54Z,2025-03-31T18:22:54Z,142,236,2,1.6,1,N,1,8.49,0.5,0.5,3.53,0.0,0.3,2.75,16.07
2,2025-03-18T22:03:52Z,2025-03-18T22:19:52Z,148,236,1,2.56,1,N,1,9.7,0.5,0.5,1.63,0.0,0.3,2.75,15.38
2,2025-03-24T09:14:40Z,2025-03-24T09:33:40Z,130,236,1,3.36,1,N,1,13.84,0.5,0.5,1.96,0.0,0.3,2.75,19.85
6,2025-03-28T13:07:24Z,2025-03-28T13:46:24Z,142,140,5,7.66,1,N,1,25.46,0.5,0.5,0.0,0.0,0.3,2.75,29.51
2,2025-03-27T10:01:16Z,2025-03-27T10:27:16Z,148,236,1,4.68,1,N,1,17.07,0.5,0.5,1.91,0.0,0.3,2.75,23.03
2,2025-03-28T19:57:26Z,2025-03-28T21:35:26Z,148,140,1,23.46,1,N,1,68.01,0.5,0.5,0.0,9.19,0.3,2.75,81.25
2,2025-03-26T19:16:50Z,2025-03-26T19:26:50Z,148,236,1,1.72,1,N,1,4.41,0.0,0.5,1.73,0.0,0.3,2.75,9.69
2,2025-03-12T19:41:41Z,2025-03-12T19:56:41Z,142,140,3,3.56,1,N,1,15.32,0.0,0.5,3.66,0.0,0.3,2.75,22.53
2,2025-03-23T15:19:03Z,2025-03-23T15:51:03Z,130,236,1,7.73,1,N,2,21.74,0.0,0.5,0.0,0.0,0.3,2.75,25.29
2,2025-03-13T17:21:57Z,2025-03-13T17:35:57Z,142,236,2,1.99,1,N,1,7.18,0.5,0.5,1.45,0.0,0.3,2.75,12.68
2,2025-03-25T20:32:25Z,2025-03-25T21:41:25Z,130,236,3,15.72,1,N,2,45.57,0.0,0.5,0.0,0.0,0.3,2.75,49.12
2,2025-03-26T02:49:15Z,2025-03-26T03:46:15Z,236,140,1,13.7,1,N,1,40.71,0.0,0.5,7.53,0.0,0.3,2.75,51.79
6,2025-03-29T23:24:15Z,2025-03-29T23:38:15Z,142,236,2,1.93,1,N,1,7.67,0.5,0.5,3.56,0.0,0.3,2.75,15.28
2,2025-03-19T05:42:34Z,2025-03-19T06:00:34Z,236,236,1,3.44,1,N,2,11.35,0.0,0.5,0.0,0.0,0.3,2.75,14.9
7,2025-03-15T17:33:15Z,2025-03-15T17:43:15Z,130,236,2,1.72,3,N,1,15.34,0.0,0.5,2.02,0.0,0.3,2.75,20.91
2,2025-03-06T03:09:54Z,2025-03-06T03:16:54Z,142,236,1,1.68,1,N,2,4.96,0.5,0.5,0.0,0.0,0.3,2.75,9.01
2,2025-03-20T18:53:07Z,2025-03-20T19:08:07Z,100,236,4,3.99,1,N,1,13.14,0.5,0.5,3.06,0.0,0.3,2.75,20.25
2,2025-03-18T13:24:18Z,2025-03-18T14:29:18Z,142,140,1,10.64,1,N,1,28.07,0.5,0.5,5.06,0.0,0.3,2.75,37.18
2,2025-03-16T23:06:54Z,2025-03-16T23:20:54Z,130,140,2,2.63,1,N,1,8.17,0.0,0.5,2.91,0.0,0.3,2.75,14.63
2,2025-03-21T23:11:08Z,2025-03-21T23:21:08Z,142,140,1,1.3,1,N,2,3.45,0.5,0.5,0.0,0.0,0.3,2.75,7.5
2,2025-03-27T09:10:17Z,2025-03-27T09:28:17Z,148,236,4,3.67,1,N,2,14.56,0.0,0.5,0.0,0.0,0.3,2.75,18.11
1,2025-03-05T14:36:43Z,2025-03-05T14:47:43Z,130,140,4,2.08,1,N,1,9.09,0.5,0.5,1.21,0.0,0.3,2.75,14.35
2,2025-03-14T08:55:53Z,2025-03-14T09:08:53Z,236,236,2,1.33,1,N,1,5.04,0.5,0.5,0.0,0.0,0.3,2.75,9.09
2,2025-03-23T09:23:40Z,2025-03-23T09:42:40Z,142,236,1,4.91,1,N,1,10.1,0.0,0.5,2.11,0.0,0.3,2.75,15.76
2,2025-03-26T09:52:36Z,2025-03-26T10:04:36Z,130,140,5,0.81,1,N,2,2.5,0.0,0.5,0.0,0.0,0.3,2.75,6.05
2,2025-03-25T03:07:16Z,2025-03-25T03:40:16Z,100,236,2,7.03,2,N,1,23.63,0.0,0.5,3.53,0.0,0.3,2.75,30.71
2,2025-03-25T18:43:11Z,2025-03-25T19:04:11Z,142,140,3,3.75,1,N,1,12.59,0.0,0.5,3.36,0.0,0.3,2.75,19.5
7,2025-03-27T12:08:52Z,2025-03-27T12:18:52Z,142,236,3,1.7,2,N,1,12.69,1.0,0.5,3.91,0.0,0.3,2.75,21.15
7,2025-03-30T19:38:35Z,2025-03-30T20:38:35Z,130,236,1,8.31,1,N,1,22.98,0.5,0.5,5.61,0.0,0.3,2.75,32.64
1,2025-03-19T20:24:02Z,2025-03-19T20:42:02Z,142,140,1,3.82,1,N,2,10.8,0.5,0.5,0.0,0.0,0.3,2.75,14.85
2,2025-03-08T17:11:49Z,2025-03-08T17:30:49Z,236,236,1,3.87,1,N,2,10.29,1.0,0.5,0.0,0.0,0.3,2.75,14.84
2,2025-03-18T11:16:31Z,2025-03-18T11:22:31Z,100,140,3,1.43,2,N,1,10.44,0.0,0.5,0.76,0.0,0.3,2.75,14.75
2,2025-03-22T23:57:24Z,2025-03-23T00:25:24Z,148,236,2,7.39,1,N,1,18.98,0.5,0.5,3.56,0.0,0.3,2.75,26.59
2,2025-03-04T02:55:21Z,2025-03-04T03:09:21Z,236,236,4,3.33,1,N,1,8.63,0.0,0.5,0.0,0.0,0.3,2.75,12.18
1,2025-03-24T11:08:53Z,2025-03-24T11:27:53Z,236,140,4,3.59,1,N,1,13.82,0.0,0.5,1.7,0.0,0.3,2.75,19.07
6,2025-03-17T20:53:34Z,2025-03-17T21:23:34Z,236,236,1,7.42,1,N,1,26.45,0.0,0.5,3.48,0.0,0.3,2.75,33.48
2,2025-03-30T00:35:28Z,2025-03-30T00:45:28Z,142,140,4,1.75,1,N,1,7.94,0.0,0.5,3.47,0.0,0.3,2.75,14.96
6,2025-03-07T13:35:54Z,2025-03-07T13:56:54Z,142,236,2,3.68,1,N,1,12.49,1.0,0.5,3.99,0.0,0.3,2.75,21.03
2,2025-03-29T02:44:07Z,2025-03-29T03:02:07Z,142,236,1,3.77,2,N,1,21.22,0.5,0.5,2.35,0.0,0.3,2.75,27.62
6,2025-03-14T21:18:55Z,2025-03-14T22:01:55Z,148,236,1,6.3,1,N,1,19.28,0.5,0.5,5.21,0.0,0.3,2.75,28.54
7,2025-03-18T18:42:11Z,2025-03-18T19:08:11Z,142,140,1,4.58,1,Y,1,14.56,0.0,0.5,3.95,0.0,0.3,2.75,22.06
2,2025-03-21T11:02:31Z,2025-03-21T11:50:31Z,142,236,1,8.02,2,N,1,27.48,0.0,0.5,3.81,0.0,0.3,2.75,34.84
6,2025-03-18T22:53:23Z,2025-03-18T23:34:23Z,236,236,1,10.24,1,N,1,34.16,0.0,0.5,8.0,0.0,0.3,2.75,45.71
6,2025-03-29T00:27:02Z,2025-03-29T00:49:02Z,130,236,2,4.27,1,N,2,15.82,0.5,0.5,0.0,0.0,0.3,2.75,19.87
2,2025-03-06T04:27:52Z,2025-03-06T04:49:52Z,236,236,6,2.88,1,N,1,11.98,0.5,0.5,2.33,0.0,0.3,2.75,18.36
6,2025-03-23T15:01:43Z,2025-03-23T15:08:43Z,130,236,1,2.05,1,N,2,9.29,0.5,0.5,0.0,0.0,0.3,2.75,13.34
2,2025-03-31T05:22:20Z,2025-03-31T05:38:20Z,130,140,1,2.44,1,N,2,8.8,0.0,0.5,0.0,0.0,0.3,2.75,12.35
6,2025-03-07T19:46:04Z,2025-03-07T20:28:04Z,148,236,3,6.49,1,N,1,20.2,0.0,0.5,1.2,0.0,0.3,2.75,24.95
1,2025-03-08T21:43:58Z,2025-03-08T22:01:58Z,142,140,1,3.05,1,N,2,9.46,0.0,0.5,0.0,0.0,0.3,2.75,13.01
2,2025-03-15T17:24:30Z,2025-03-15T17:30:30Z,142,236,1,1.42,1,N,1,6.11,1.0,0.5,1.56,0.0,0.3,2.75,12.22
2,2025-03-23T11:12:13Z,2025-03-23T11:21:13Z,130,140,2,1.77,1,N,1,8.43,0.5,0.5,1.28,0.0,0.3,2.75,13.76
2,2025-03-30T17:28:52Z,2025-03-30T17:35:52Z,142,236,2,1.31,3,N,1,12.21,0.0,0.5,0.0,0.0,0.3,2.75,15.76
1,2025-03-25T16:04:17Z,2025-03-25T16:55:17Z,142,236,5,7.15,2,N,2,27.78,0.0,0.5,0.0,0.0,0.3,2.75,31.33
2,2025-03-25T14:44:59Z,2025-03-25T15:10:59Z,236,236,1,8.55,1,N,1,27.04,0.5,0.5,6.65,0.0,0.3,2.75,37.74
7,2025-03-14T16:15:51Z,2025-03-14T16:24:51Z,130,236,2,2.78,1,Y,2,11.02,0.5,0.5,0.0,0.0,0.3,2.75,15.07
2,2025-03-21T00:09:58Z,2025-03-21T01:48:58Z,142,236,2,29.43,3,N,2,88.2,0.0,0.5,0.0,0.0,0.3,2.75,91.75
7,2025-03-07T13:07:41Z,2025-03-07T13:19:41Z,142,236,1,2.6,3,N,1,13.7,0.5,0.5,3.8,0.0,0.3,2.75,21.55
6,2025-03-15T08:34:59Z,2025-03-15T09:26:59Z,148,236,1,8.16,1,N,2,23.19,0.0,0.5,0.0,0.0,0.3,2.75,26.74
2,2025-03-06T20:35:11Z,2025-03-06T20:47:11Z,142,236,3,1.86,1,N,1,10.29,0.0,0.5,0.0,0.0,0.3,2.75,13.84
2,2025-03-01T20:10:47Z,2025-03-01T20:34:47Z,142,236,4,3.62,1,N,2,9.5,0.5,0.5,0.0,0.0,0.3,2.75,13.55
2,2025-03-27T13:13:58Z,2025-03-27T13:32:58Z,130,236,1,3.9,2,N,1,17.6,1.0,0.5,4.43,0.0,0.3,2.75,26.58
1,2025-03-25T22:43:05Z,2025-03-25T22:48:05Z,142,236,1,1.56,1,N,1,7.67,0.0,0.5,1.17,0.0,0.3,2.75,12.39
6,2025-03-16T20:00:10Z,2025-03-16T20:23:10Z,148,236,1,5.1,1,N,1,15.66,0.5,0.5,2.43,0.0,0.3,2.75,22.14
6,2025-03-01T10:47:03Z,2025-03-01T11:01:03Z,130,236,1,1.83,1,N,2,7.96,0.0,0.5,0.0,0.0,0.3,2.75,11.51
2,2025-03-03T19:03:42Z,2025-03-03T19:21:42Z,236,236,2,3.55,1,N,1,13.1,0.0,0.5,4.34,0.0,0.3,2.75,20.99
6,2025-03-04T11:09:24Z,2025-03-04T11:41:24Z,142,140,4,6.09,99,N,1,27.44,0.5,0.5,9.58,0.0,0.3,2.75,41.07
2,2025-03-23T05:27:44Z,2025-03-23T05:54:44Z,100,236,1,3.8,1,Y,1,11.87,1.0,0.5,2.94,0.0,0.3,2.75,19.36
2,2025-03-07T07:23:51Z,2025-03-07T07:33:51Z,236,236,1,1.75,1,N,2,7.54,0.0,0.5,0.0,0.0,0.3,2.75,11.09
1,2025-03-08T18:07:38Z,2025-03-08T18:24:38Z,100,236,2,2.78,1,N,1,10.44,0.5,0.5,2.91,0.0,0.3,2.75,17.4
2,2025-03-27T16:39:25Z,2025-03-27T16:46:25Z,142,236,1,1.76,1,N,2,5.0,0.0,0.5,0.0,0.0,0.3,2.75,8.55
7,2025-03-28T04:02:15Z,2025-03-28T04:23:15Z,236,236,1,5.18,1,N,1,17.25,0.0,0.5,6.83,0.0,0.3,2.75,27.63
1,2025-03-24T15:42:42Z,2025-03-24T15:51:42Z,236,236,3,2.29,2,N,1,12.88,0.5,0.5,2.54,0.0,0.3,2.75,19.47
7,2025-03-10T14:19:17Z,2025-03-10T15:13:17Z,236,236,2,11.7,1,N,1,37.01,0.0,0.5,7.76,0.0,0.3,2.75,48.32
2,2025-03-18T23:28:25Z,2025-03-18T23:42:25Z,142,140,1,2.67,1,N,2,10.13,0.0,0.5,0.0,0.0,0.3,2.75,13.68
2,2025-03-07T05:00:05Z,2025-03-07T05:12:05Z,130,140,1,3.22,1,N,1,10.88,0.5,0.5,1.99,0.0,0.3,2.75,16.92
2,2025-03-27T14:16:53Z,2025-03-27T14:32:53Z,236,236,1,2.88,1,N,2,12.29,0.0,0.5,0.0,0.0,0.3,2.75,15.84
7,2025-03-03T15:08:04Z,2025-03-03T15:20:04Z,236,236,1,2.83,1,N,1,12.84,0.0,0.5,0.51,0.0,0.3,2.75,16.9
2,2025-03-24T01:50:10Z,2025-03-24T02:27:10Z,236,140,2,8.74,1,N,1,24.1,0.0,0.5,3.82,0.0,0.3,2.75,31.47
2,2025-03-16T20:34:44Z,2025-03-16T20:44:44Z,142,236,2,1.54,2,N,1,9.52,0.0,0.5,2.69,0.0,0.3,2.75,15.76
1,2025-03-24T11:33:33Z,2025-03-24T11:50:33Z,142,140,1,2.98,1,N,1,6.79,0.5,0.5,0.75,0.0,0.3,2.75,11.59
2,2025-03-14T23:20:55Z,2025-03-14T23:34:55Z,236,236,2,4.75,1,N,1,13.97,0.0,0.5,3.76,0.0,0.3,2.75,21.28
2,2025-03-05T21:38:33Z,2025-03-05T21:52:33Z,142,236,2,3.2,3,N,2,20.59,0.0,0.5,0.0,0.0,0.3,2.75,24.14
7,2025-03-24T06:58:34Z,2025-03-24T07:14:34Z,236,236,1,3.41,1,N,1,10.05,0.5,0.5,1.26,0.0,0.3,2.75,15.36
2,2025-03-20T13:31:24Z,2025-03-20T14:11:24Z,142,236,3,6.49,1,Y,1,21.6,0.0,0.5,3.43,0.0,0.3,2.75,28.58
1,2025-03-15T09:39:51Z,2025-03-15T09:49:51Z,236,236,2,1.81,1,N,1,8.62,0.0,0.5,2.02,0.0,0.3,2.75,14.19
6,2025-03-12T13:18:30Z,2025-03-12T14:11:30Z,100,236,3,10.4,1,N,2,30.25,0.5,0.5,0.0,0.0,0.3,2.75,34.3
1,2025-03-11T15:47:56Z,2025-03-11T16:07:56Z,100,236,3,5.58,1,N,2,17.25,1.0,0.5,0.0,0.0,0.3,2.75,21.8
2,2025-03-15T21:57:50Z,2025-03-15T22:14:50Z,142,236,4,3.77,1,N,1,15.97,1.0,0.5,2.36,0.0,0.3,2.75,22.88
2,2025-03-09T02:40:16Z,2025-03-09T02:45:16Z,236,236,3,1.38,1,N,1,8.5,0.5,0.5,2.28,0.0,0.3,2.75,14.83
1,2025-03-09T18:04:38Z,2025-03-09T18:16:38Z,142,236,5,2.06,1,N,1,12.96,0.0,0.5,2.84,0.0,0.3,2.75,19.35
2,2025-03-09T14:56:28Z,2025-03-09T15:38:28Z,130,236,3,9.43,1,N,1,23.64,0.5,0.5,5.11,0.0,0.3,2.75,32.8
2,2025-03-01T09:26:01Z,2025-03-01T09:42:01Z,130,236,2,2.21,2,N,1,13.46,0.0,0.5,4.81,0.0,0.3,2.75,21.82
2,2025-03-29T18:19:07Z,2025-03-29T19:15:07Z,142,236,1,11.36,1,N,1,29.29,0.5,0.5,0.0,0.0,0.3,2.75,33.34
1,2025-03-08T07:59:39Z,2025-03-08T08:09:39Z,142,236,2,1.42,1,N,1,6.64,0.5,0.5,2.28,0.0,0.3,2.75,12.97
6,2025-03-06T02:49:06Z,2025-03-06T03:01:06Z,236,236,3,2.19,1,N,1,8.39,0.5,0.5,0.0,0.0,0.3,2.75,12.44
2,2025-03-05T16:28:18Z,2025-03-05T16:44:18Z,142,236,1,2.76,1,N,1,8.11,0.5,0.5,2.2,0.0,0.3,2.75,14.36
7,2025-03-31T15:12:11Z,2025-03-31T15:15:11Z,148,236,5,1.1,1,N,1,4.62,1.0,0.5,0.0,0.0,0.3,2.75,9.17
1,2025-03-15T18:41:48Z,2025-03-15T18:53:48Z,142,236,2,2.09,1,N,2,7.95,0.0,0.5,0.0,0.0,0.3,2.75,11.5
2,2025-03-11T03:13:41Z,2025-03-11T03:22:41Z,236,236,4,1.14,1,N,1,6.81,0.0,0.5,2.58,0.0,0.3,2.75,12.94
7,2025-03-13T12:29:46Z,2025-03-13T13:13:46Z,236,140,6,10.71,1,N,1,29.96,0.5,0.5,0.0,0.0,0.3,2.75,34.01
2,2025-03-03T17:45:44Z,2025-03-03T18:17:44Z,236,236,2,6.27,1,N,1,18.57,1.0,0.5,5.63,0.0,0.3,2.75,28.75
1,2025-03-10T17:22:05Z,2025-03-10T18:09:05Z,130,140,3,7.46,1,N,1,24.36,0.0,0.5,5.58,0.0,0.3,2.75,33.49
1,2025-03-08T17:01:32Z,2025-03-08T17:20:32Z,142,140,3,2.75,1,N,2,11.8,0.0,0.5,0.0,0.0,0.3,2.75,15.35
2,2025-03-25T21:35:40Z,2025-03-25T22:43:40Z,236,236,2,10.85,1,N,1,37.9,1.0,0.5,8.0,0.0,0.3,2.75,50.45
7,2025-03-02T19:27:37Z,2025-03-02T19:48:37Z,142,236,1,2.65,3,N,1,16.43,0.5,0.5,4.08,0.0,0.3,2.75,24.56
1,2025-03-14T04:32:00Z,2025-03-14T05:03:00Z,142,236,2,5.83,1,N,1,20.1,0.0,0.5,4.22,0.0,0.3,2.75,27.87
7,2025-03-25T11:46:55Z,2025-03-25T11:58:55Z,142,236,3,2.78,1,N,2,10.0,0.5,0.5,0.0,0.0,0.3,2.75,14.05
2,2025-03-26T20:11:45Z,2025-03-26T20:24:45Z,236,140,1,3.28,1,N,1,14.63,0.0,0.5,2.17,0.0,0.3,2.75,20.35
2,2025-03-16T21:20:21Z,2025-03-16T21:39:21Z,236,140,1,3.88,1,N,1,11.61,0.0,0.5,2.58,0.0,0.3,2.75,17.74
2,2025-03-07T21:33:36Z,2025-03-07T21:41:36Z,100,236,2,1.24,2,N,1,9.58,0.5,0.5,3.82,0.0,0.3,2.75,17.45
